prog,malloc,threads,time,cycles,galois,push,pop,emptypop,npush,npop,nemptypop,good,bad,empty,work_cyc,ngood,nbad,nempty,work_n,qpopfast,qpopfastcyc,qpoplocal,qpoplocalcyc,qpopremote,qpopremotecyc,qpopempty,qpopemptycyc
testrun3/sssp-multiqueue4_r4-2e24_d4,libc,22,5.11334241667,2.699844796e+11,34246197164.0,1.10501347625e+11,33661828805.0,233835958.0,22444652.0,22444655.0,703674.0,87704083852.0,0.0,3637186196.0,91341270048.0,67108861.0,0.0,5667440.0,72776301.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_r4-2e24_d4,libc,22,5.03266641292,2.65724786602e+11,33125824512.0,1.08285368469e+11,33260760306.0,223888511.0,22444604.0,22444607.0,703994.0,87221103713.0,0.0,3607841091.0,90828944804.0,67108861.0,0.0,5667392.0,72776253.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_r4-2e24_d4,libc,22,5.07671819833,2.68050720872e+11,35011497023.0,1.07921505789e+11,33861053767.0,237300725.0,22444611.0,22444614.0,704208.0,87331299768.0,4216.0,3688059584.0,91019363568.0,67108861.0,3.0,5667398.0,72776262.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_r4-2e24_d4,libc,22,5.09846267083,2.6919882902e+11,34672380778.0,1.09497541073e+11,33575254732.0,226909443.0,22444644.0,22444647.0,703961.0,87585215609.0,0.0,3641527385.0,91226742994.0,67108861.0,0.0,5667432.0,72776293.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_r4-2e24_d4,libc,22,5.07199840625,2.6780151585e+11,34567207373.0,1.09069362459e+11,33226417546.0,222749861.0,22444643.0,22444646.0,704086.0,87101930010.0,0.0,3613848601.0,90715778611.0,67108861.0,0.0,5667431.0,72776292.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_r4-2e24_d4,libc,22,5.16446974333,2.72684002448e+11,34518101048.0,1.10959359834e+11,34445336271.0,235187246.0,22444628.0,22444631.0,703385.0,88834581319.0,0.0,3691436730.0,92526018049.0,67108861.0,0.0,5667416.0,72776277.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_r4-2e24_d4,libc,22,5.070372185,2.67715651368e+11,33364348696.0,1.09305225685e+11,33692811231.0,231669724.0,22444610.0,22444613.0,703939.0,87465694433.0,0.0,3655901599.0,91121596032.0,67108861.0,0.0,5667398.0,72776259.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_r4-2e26_d4,libc,22,21.8037370683,1.15123731721e+12,1.29481857145e+11,5.14170605434e+11,1.34909733052e+11,902046792.0,89791092.0,89791094.0,2808055.0,3.57946235484e+11,0.0,13826839301.0,3.71773074785e+11,268435454.0,0.0,22682231.0,291117685.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_r4-2e26_d4,libc,22,22.0657048167,1.16506921432e+12,1.32808643647e+11,5.198789488e+11,1.36282020051e+11,904799791.0,89791123.0,89791125.0,2808350.0,3.61167839101e+11,0.0,14026962930.0,3.75194802031e+11,268435454.0,0.0,22682262.0,291117716.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_r4-2e26_d4,libc,22,22.1161427858,1.16773233909e+12,1.33194986562e+11,5.20571146763e+11,1.36405459319e+11,888021939.0,89791134.0,89791136.0,2808383.0,3.6260265631e+11,0.0,14070068199.0,3.76672724509e+11,268435454.0,0.0,22682273.0,291117727.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_r4-2e26_d4,libc,22,22.0817522333,1.16591651792e+12,1.3268681411e+11,5.20731865982e+11,1.36340703934e+11,918520660.0,89791088.0,89791090.0,2808635.0,3.61244860503e+11,0.0,13993752731.0,3.75238613234e+11,268435454.0,0.0,22682227.0,291117681.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_r4-2e26_d4,libc,22,22.2026693633,1.17230094238e+12,1.33439231763e+11,5.23669573884e+11,1.37378233636e+11,942061840.0,89791113.0,89791115.0,2808256.0,3.62855093416e+11,0.0,14016747845.0,3.76871841261e+11,268435454.0,0.0,22682252.0,291117706.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_r4-2e26_d4,libc,22,21.9854381821,1.16083113601e+12,1.33490151317e+11,5.16638976249e+11,1.35890301257e+11,905001774.0,89791130.0,89791132.0,2808239.0,3.60031544726e+11,0.0,13875160691.0,3.73906705417e+11,268435454.0,0.0,22682269.0,291117723.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_r4-2e26_d4,libc,22,21.9215309675,1.15745683508e+12,1.31513289731e+11,5.15384564008e+11,1.35945050141e+11,939491017.0,89791081.0,89791083.0,2808634.0,3.59894787271e+11,0.0,13779652916.0,3.73674440187e+11,268435454.0,0.0,22682220.0,291117674.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_r4-2e26_d4,libc,22,22.1441042675,1.16920870532e+12,1.33607306311e+11,5.19963597438e+11,1.37729868335e+11,968152950.0,89791164.0,89791166.0,2808575.0,3.62816427416e+11,0.0,14123352874.0,3.7693978029e+11,268435454.0,0.0,22682303.0,291117757.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_r4-2e26_d4,libc,22,22.036004975,1.16350106268e+12,1.32736742526e+11,5.17737459525e+11,1.36803370399e+11,913641478.0,89791127.0,89791129.0,2808040.0,3.61349856751e+11,0.0,13959992001.0,3.75309848752e+11,268435454.0,0.0,22682266.0,291117720.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_r4-2e26_d4,libc,22,22.0272183388,1.16303712829e+12,1.31701259696e+11,5.1877094542e+11,1.36889022668e+11,921507418.0,89791149.0,89791151.0,2808598.0,3.60747292037e+11,0.0,14007101047.0,3.74754393084e+11,268435454.0,0.0,22682288.0,291117742.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_USA-road-d-USA_d4,libc,22,4.05174497042,2.13932134438e+11,43641966329.0,67497890338.0,34911370201.0,246725303.0,25785806.0,25785809.0,808876.0,66783013242.0,182795750.0,668373275.0,67634182267.0,58333341.0,185297.0,1772693.0,60291331.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_USA-road-d-USA_d4,libc,22,4.04737890542,2.13701606206e+11,43843821041.0,67259078903.0,34828241471.0,242572684.0,25787640.0,25787643.0,808560.0,66676854802.0,190348904.0,660688401.0,67527892107.0,58333341.0,191244.0,1772219.0,60296804.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_USA-road-d-USA_d4,libc,22,4.01211407042,2.11839622918e+11,45140300566.0,65993681131.0,34236826251.0,238866859.0,25788181.0,25788184.0,809556.0,65393475397.0,188537197.0,647935517.0,66229948111.0,58333341.0,190477.0,1772991.0,60296809.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_USA-road-d-USA_d4,libc,22,4.00545119167,2.1148782292e+11,44888448216.0,65961640100.0,34203404381.0,242078940.0,25786681.0,25786684.0,809125.0,65357374280.0,188126071.0,646750932.0,66192251283.0,58333341.0,188101.0,1772360.0,60293802.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_USA-road-d-USA_d4,libc,22,3.98130185167,2.10212737768e+11,43869913108.0,65829855775.0,34134394336.0,242036444.0,25788116.0,25788119.0,809223.0,65299536196.0,188133022.0,648868887.0,66136538105.0,58333341.0,189544.0,1773017.0,60295902.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_USA-road-d-USA_d4,libc,22,4.00113735458,2.11260052322e+11,43254397162.0,66564215238.0,34468267078.0,243578526.0,25787886.0,25787889.0,808166.0,65881064327.0,193793339.0,654736652.0,66729594318.0,58333341.0,189975.0,1772901.0,60296217.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_USA-road-d-USA_d4,libc,22,3.94114440083,2.08092424364e+11,42600636039.0,65493905883.0,33985196800.0,236691095.0,25786789.0,25786792.0,809295.0,64954139929.0,181817834.0,640036784.0,65775994547.0,58333341.0,186754.0,1772959.0,60293054.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_USA-road-d-USA_d4,libc,22,3.99659654167,2.110202974e+11,42993795531.0,66504470996.0,34487381625.0,239653176.0,25787024.0,25787027.0,809101.0,65956649743.0,184648604.0,653697725.0,66794996072.0,58333341.0,188288.0,1772722.0,60294351.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_USA-road-d-USA_d4,libc,22,4.039128015,2.13265959192e+11,44860839990.0,66696912576.0,34536107222.0,241762252.0,25786332.0,25786335.0,809264.0,66090566345.0,181484785.0,658286022.0,66930337152.0,58333341.0,184863.0,1773423.0,60291627.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_USA-road-d-USA_d4,libc,22,3.92924185958,2.07463970186e+11,42856830749.0,65119074672.0,33795170898.0,234504381.0,25787406.0,25787409.0,808197.0,64637602714.0,178973331.0,641813441.0,65458389486.0,58333341.0,187913.0,1773536.0,60294790.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_USA-road-t-USA_d4,libc,22,4.04576152792,2.13616208674e+11,43165046446.0,69642909068.0,34289027623.0,245992238.0,25610011.0,25610014.0,804084.0,65630436572.0,42153018.0,600643709.0,66273233299.0,58333341.0,43435.0,1646297.0,60023073.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_USA-road-t-USA_d4,libc,22,4.08579043583,2.15729735012e+11,44965288814.0,69813396183.0,34399783423.0,244633173.0,25609766.0,25609769.0,803352.0,65660118300.0,41540491.0,604974628.0,66306633419.0,58333341.0,42131.0,1646717.0,60022189.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_USA-road-t-USA_d4,libc,22,3.98986028333,2.1066462296e+11,42937977219.0,68472700136.0,33778838973.0,243453977.0,25609184.0,25609187.0,804730.0,64594603494.0,41314619.0,595734542.0,65231652655.0,58333341.0,42215.0,1645855.0,60021411.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_USA-road-t-USA_d4,libc,22,4.06663485,2.1471832008e+11,43558142122.0,69983642147.0,34396494614.0,245025711.0,25610171.0,25610174.0,804134.0,65884172884.0,42969965.0,607872637.0,66535015486.0,58333341.0,42637.0,1646871.0,60022849.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_USA-road-t-USA_d4,libc,22,3.97459169333,2.09858441408e+11,42738180239.0,68282540449.0,33631327642.0,241394284.0,25608631.0,25608634.0,804670.0,64336338141.0,39564532.0,589096121.0,64964998794.0,58333341.0,41128.0,1645899.0,60020368.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_USA-road-t-USA_d4,libc,22,4.040058135,2.13315069528e+11,44075862830.0,69188963957.0,34038159338.0,245182334.0,25610021.0,25610024.0,804127.0,65121694318.0,44583207.0,600623544.0,65766901069.0,58333341.0,41795.0,1647091.0,60022227.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_USA-road-t-USA_d4,libc,22,4.04801724667,2.13735310624e+11,43323996229.0,69661539772.0,34270535211.0,247257786.0,25609049.0,25609052.0,804314.0,65583356233.0,41087049.0,607538344.0,66231981626.0,58333341.0,40661.0,1646463.0,60020465.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_USA-road-t-USA_d4,libc,22,3.98843232125,2.10589226562e+11,42646754619.0,68592351524.0,33780753726.0,238822506.0,25608976.0,25608979.0,804584.0,64697829189.0,39962960.0,592752038.0,65330544187.0,58333341.0,39805.0,1646777.0,60019923.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_USA-road-t-USA_d4,libc,22,4.059823115,2.14358660472e+11,42945270072.0,70133305089.0,34480569929.0,243361767.0,25609258.0,25609261.0,804385.0,65906695955.0,43548370.0,605909290.0,66556153615.0,58333341.0,41986.0,1646099.0,60021426.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_USA-road-t-USA_d4,libc,22,4.06160419083,2.14452701276e+11,44197621917.0,69513931493.0,34351386724.0,246222881.0,25609712.0,25609715.0,803339.0,65502199546.0,42855700.0,598483015.0,66143538261.0,58333341.0,42712.0,1646328.0,60022381.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_rmat16p-2e24_d4,libc,22,10.3628354896,5.4715771385e+11,47591179343.0,1.71083529344e+11,63527718452.0,412081744.0,41822836.0,41825568.0,1309193.0,2.56649091993e+11,2811110.0,7891301864.0,2.64543204967e+11,268286623.0,3724.0,25151935.0,293442282.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_rmat16p-2e24_d4,libc,22,10.3166804288,5.44720726638e+11,48039566623.0,1.68638540637e+11,63236058988.0,408558626.0,41824464.0,41827191.0,1309105.0,2.5650278259e+11,3701123.0,7891518051.0,2.64398001764e+11,268286623.0,3972.0,25153562.0,293444157.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_rmat16p-2e24_d4,libc,22,10.3616551483,5.47095391832e+11,49300233862.0,1.69442845905e+11,63890548422.0,415399056.0,41824057.0,41826776.0,1309371.0,2.56102366866e+11,4416510.0,7939581211.0,2.64046364587e+11,268286623.0,5323.0,25153141.0,293445087.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_rmat16p-2e24_d4,libc,22,10.40037041,5.49139557648e+11,48238559198.0,1.70850709503e+11,64358360412.0,425240921.0,41821964.0,41824694.0,1309444.0,2.57309907196e+11,963686.0,7955816732.0,2.65266687614e+11,268286623.0,1326.0,25151063.0,293439012.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_rmat16p-2e24_d4,libc,22,10.1786103125,5.374306245e+11,45996901962.0,1.66305663912e+11,62794163327.0,405321559.0,41821981.0,41824705.0,1309392.0,2.54087116011e+11,2750298.0,7838707431.0,2.6192857374e+11,268286623.0,3663.0,25151077.0,293441363.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_rmat16p-2e24_d4,libc,22,10.4022474717,5.49238666504e+11,48200295076.0,1.70526743107e+11,64584716720.0,419927969.0,41821004.0,41823724.0,1308891.0,2.57451729837e+11,1495550.0,8053758245.0,2.65506983632e+11,268286623.0,1833.0,25150095.0,293438551.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_rmat16p-2e24_d4,libc,22,10.4144324963,5.49882035802e+11,48109655089.0,1.71202771881e+11,64118859247.0,417496210.0,41821385.0,41824120.0,1309077.0,2.58068962296e+11,429000.0,7963862079.0,2.66033253375e+11,268286623.0,546.0,25150493.0,293437662.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_rmat16p-2e24_d4,libc,22,10.3461483079,5.46276630658e+11,48086525271.0,1.70997478285e+11,63162350949.0,409750642.0,41822557.0,41825283.0,1309313.0,2.55764411025e+11,3283110.0,7852831376.0,2.63620525511e+11,268286623.0,3854.0,25151639.0,293442116.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_rmat16p-2e24_d4,libc,22,10.3501985471,5.46490483286e+11,50417682272.0,1.69020838255e+11,63639677543.0,414228788.0,41825156.0,41827885.0,1309274.0,2.55044386286e+11,4491059.0,7949179083.0,2.62998056428e+11,268286623.0,5354.0,25154226.0,293446203.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_rmat16p-2e24_d4,libc,22,10.323596145,5.45085876456e+11,46677553104.0,1.69863384565e+11,63712247266.0,423066297.0,41821552.0,41824275.0,1308967.0,2.56527653503e+11,1786743.0,7880184978.0,2.64409625224e+11,268286623.0,2193.0,25150643.0,293439459.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_rmat16p-2e27_d4,libc,22,66.2489108308,3.49794249187e+12,2.95790518731e+11,1.13901969744e+12,3.24813206731e+11,1822046678.0,186282201.0,188607980.0,5895803.0,1.70109841016e+12,915525.0,35397696598.0,1.73649702228e+12,2142249384.0,1201.0,106629799.0,2248880384.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_rmat16p-2e27_d4,libc,22,65.7337712813,3.47074312365e+12,2.94737665424e+11,1.11746615131e+12,3.25031833885e+11,1842016636.0,186280846.0,188606875.0,5896180.0,1.6957441968e+12,959074.0,35920300528.0,1.7316654564e+12,2142249384.0,1313.0,106628685.0,2248879382.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_rmat16p-2e27_d4,libc,22,65.7062366533,3.4692892953e+12,2.96063704974e+11,1.11658433365e+12,3.23674502078e+11,1806751414.0,186288749.0,188614554.0,5896389.0,1.69529631762e+12,4120483.0,35859565083.0,1.73116000318e+12,2142249384.0,5592.0,106636276.0,2248891252.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_rmat16p-2e27_d4,libc,22,65.70914158,3.46944267542e+12,2.75875843821e+11,1.13050013691e+12,3.26317265464e+11,1845013841.0,186287015.0,188612852.0,5896695.0,1.69903605189e+12,3775466.0,35864588028.0,1.73490441539e+12,2142249384.0,5121.0,106634579.0,2248889084.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_rmat16p-2e27_d4,libc,22,65.4703848829,3.45683632182e+12,2.95759913582e+11,1.1053579531e+12,3.27165441813e+11,1895651051.0,186286155.0,188612080.0,5896280.0,1.69048190376e+12,2516304.0,36172942214.0,1.72665736228e+12,2142249384.0,3391.0,106633834.0,2248886609.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_rmat16p-2e27_d4,libc,22,65.4312372833,3.45476932856e+12,2.95575256834e+11,1.1072512329e+12,3.24658204413e+11,1854797002.0,186284586.0,188610560.0,5896449.0,1.6894631191e+12,1463557.0,35965254754.0,1.72542983741e+12,2142249384.0,1914.0,106632361.0,2248883659.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_rmat16p-2e27_d4,libc,22,65.8763224542,3.47826982558e+12,2.93179056253e+11,1.12497457754e+12,3.23790351936e+11,1804302915.0,186289367.0,188615193.0,5896354.0,1.69883320708e+12,2441764.0,35685888094.0,1.73452153693e+12,2142249384.0,3304.0,106636959.0,2248889647.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_rmat16p-2e27_d4,libc,22,65.5707741367,3.46213687442e+12,2.8437602429e+11,1.11918648736e+12,3.24784780605e+11,1822629652.0,186281919.0,188607743.0,5895789.0,1.69600931373e+12,2959891.0,35954678884.0,1.73196695251e+12,2142249384.0,4049.0,106629513.0,2248882946.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_rmat16p-2e27_d4,libc,22,65.5167085983,3.45928221399e+12,2.90106068641e+11,1.11686559233e+12,3.2278353096e+11,1810189292.0,186296940.0,188622712.0,5896595.0,1.69189878866e+12,2123441.0,35815920667.0,1.72771683276e+12,2142249384.0,2798.0,106644480.0,2248896662.0,0,0,0,0,0,0,0,0
testrun3/sssp-multiqueue4_rmat16p-2e27_d4,libc,22,65.3849138383,3.45232345066e+12,2.81664927179e+11,1.11798668099e+12,3.23574626062e+11,1839176477.0,186278903.0,188604916.0,5896152.0,1.69157500335e+12,1612036.0,35681424571.0,1.72725803996e+12,2142249384.0,2098.0,106626709.0,2248878191.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm256_clique4000_d4,libc,22,0.0898404733333,4743576992.0,74236446.0,102236176.0,150765823.0,266620598.0,16538.0,20537.0,211374.0,4143852653.0,2598896.0,3266400.0,4149717949.0,15996000.0,9030.0,16535.0,16021565.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm256_clique4000_d4,libc,22,0.09013189,4758963792.0,50824290.0,100779240.0,166585023.0,5137120.0,16700.0,20699.0,2006.0,4432222572.0,0.0,3415547.0,4435638119.0,15996000.0,0.0,16700.0,16012700.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm256_clique4000_d4,libc,22,0.0982287875,5186479980.0,50568028.0,111072441.0,203650974.0,6750936.0,16664.0,20663.0,1928.0,4782052591.0,28780064.0,3604946.0,4814437601.0,15996000.0,100000.0,16639.0,16112639.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm256_clique4000_d4,libc,22,0.09880255,5216774640.0,60982183.0,104729436.0,171201409.0,109766933.0,16732.0,20731.0,63908.0,4757400247.0,9112705.0,3581727.0,4770094679.0,15996000.0,32000.0,16724.0,16044724.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm256_clique4000_d4,libc,22,0.0980028208333,5174548940.0,57386627.0,104445288.0,170065149.0,61652160.0,16527.0,20526.0,36357.0,4776445567.0,857758.0,3696391.0,4780999716.0,15996000.0,4000.0,16526.0,16016526.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm256_clique4000_d4,libc,22,0.0967565308333,5108744828.0,56067718.0,103882948.0,168823155.0,51291045.0,16536.0,20535.0,33794.0,4725005437.0,0.0,3674525.0,4728679962.0,15996000.0,0.0,16536.0,16012536.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm256_clique4000_d4,libc,22,0.0956195191667,5048710612.0,58272968.0,101741648.0,190285716.0,60544091.0,16812.0,20811.0,35036.0,4586853747.0,47365543.0,3646899.0,4637866189.0,15996000.0,156000.0,16773.0,16168773.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm256_clique4000_d4,libc,22,0.0979357733333,5171008832.0,55474153.0,135904241.0,183022269.0,49724970.0,16556.0,20555.0,26386.0,4706422090.0,36842038.0,3619071.0,4746883199.0,15996000.0,126964.0,16524.0,16139488.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm256_clique4000_d4,libc,22,0.0925458966667,4886423344.0,53595664.0,101485775.0,186481772.0,43062247.0,16642.0,20641.0,28930.0,4498275351.0,0.0,3522535.0,4501797886.0,15996000.0,0.0,16642.0,16012642.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm256_clique4000_d4,libc,22,0.101273448333,5347238072.0,56334256.0,111700464.0,178514882.0,69376218.0,16458.0,20457.0,45380.0,4906321876.0,21654467.0,3335909.0,4931312252.0,15996000.0,63518.0,16441.0,16075959.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm256_ljournal-2008_d4,libc,22,174.403639201,9.20851214983e+12,11048951528.0,7.87238131129e+12,1.18964974205e+12,78989184283.0,9363489.0,9363490.0,6183.0,54396558983.0,9821386.0,2036580303.0,56442960672.0,77879758.0,13547.0,4547132.0,82440437.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm256_ljournal-2008_d4,libc,22,173.833957603,9.17843296143e+12,9515005259.0,7.92905527082e+12,1.1225259497e+12,60804693870.0,9365047.0,9365048.0,5054.0,54488105050.0,11531198.0,2032405541.0,56532041789.0,77879758.0,17380.0,4548656.0,82445794.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm256_ljournal-2008_d4,libc,22,175.237397304,9.25253457764e+12,10066447668.0,7.82284032918e+12,1.28765636405e+12,75484845399.0,9363786.0,9363787.0,54777.0,54416188954.0,10828411.0,2059573972.0,56486591337.0,77879758.0,13605.0,4547444.0,82440807.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm256_ljournal-2008_d4,libc,22,176.470315937,9.31763268146e+12,10366039060.0,7.30858807642e+12,1.86713658817e+12,75118064418.0,9365444.0,9365445.0,9448.0,54384582720.0,11623521.0,2027707145.0,56423913386.0,77879758.0,15189.0,4549068.0,82444015.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm256_ljournal-2008_d4,libc,22,177.612741828,9.37795276849e+12,9495038744.0,7.42211042919e+12,1.78079339259e+12,1.09150051786e+11,9366549.0,9366550.0,9947.0,54360961844.0,11214635.0,2031679703.0,56403856182.0,77879758.0,16670.0,4550159.0,82446587.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm256_ljournal-2008_d4,libc,22,174.524223167,9.2148789832e+12,9493081756.0,7.91855132532e+12,1.18185547294e+12,48378721336.0,9364912.0,9364913.0,92066.0,54552331046.0,8737778.0,2039313032.0,56600381856.0,77879758.0,12922.0,4548597.0,82441277.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm256_ljournal-2008_d4,libc,22,175.499561285,9.26637683585e+12,11085663290.0,7.45652011175e+12,1.69917647476e+12,43235259721.0,9364401.0,9364402.0,130329.0,54292755249.0,11842411.0,2054728668.0,56359326328.0,77879758.0,15555.0,4547978.0,82443291.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm256_ljournal-2008_d4,libc,22,176.647093206,9.32696652129e+12,10312282256.0,7.73140486073e+12,1.46172300116e+12,67064546583.0,9367751.0,9367752.0,8022.0,54426462118.0,12227556.0,2023140887.0,56461830561.0,77879758.0,17696.0,4551352.0,82448806.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm256_ljournal-2008_d4,libc,22,177.131728286,9.35255525351e+12,10496136017.0,7.25742427219e+12,1.9415432815e+12,86744422370.0,9364079.0,9364080.0,7786.0,54281340556.0,10007190.0,2055793692.0,56347141438.0,77879758.0,14442.0,4547694.0,82441894.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm256_ljournal-2008_d4,libc,22,179.369788965,9.47072485735e+12,10382176560.0,7.24016250663e+12,2.07963043314e+12,84187637492.0,9362656.0,9362657.0,6837.0,54312291986.0,9609387.0,2040202159.0,56362103532.0,77879758.0,14386.0,4546280.0,82440424.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm256_planar10M_d4,libc,22,15.8295130579,8.35798289458e+11,25801982116.0,3.51520725188e+11,3.74845168101e+11,8572656417.0,22203699.0,22203705.0,45121.0,70790265987.0,163978725.0,4103512924.0,75057757636.0,119999788.0,306949.0,12178337.0,132485074.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm256_planar10M_d4,libc,22,15.8442889763,8.36578457946e+11,25833801042.0,3.51665641665e+11,3.75466685555e+11,8474180134.0,22201416.0,22201423.0,42956.0,70898046975.0,136010446.0,4104092129.0,75138149550.0,119999788.0,271313.0,12179014.0,132450115.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm256_planar10M_d4,libc,22,15.8104962467,8.34794201824e+11,25058633784.0,3.53450427328e+11,3.73090458951e+11,8125860305.0,22204465.0,22204472.0,42270.0,70796659536.0,170178700.0,4101983220.0,75068821456.0,119999788.0,304262.0,12179359.0,132483409.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm256_planar10M_d4,libc,22,15.89717357,8.39370764496e+11,25582115644.0,3.52689258907e+11,3.77427471284e+11,8633107725.0,22204692.0,22204696.0,43008.0,70775317745.0,162257759.0,4101235432.0,75038810936.0,119999788.0,305729.0,12179407.0,132484924.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm256_planar10M_d4,libc,22,15.7159116633,8.29800135824e+11,25554951364.0,3.52616780725e+11,3.68608629507e+11,8223718440.0,22223613.0,22223620.0,42813.0,70417399011.0,287721271.0,4090935506.0,74796055788.0,119999788.0,564902.0,12176717.0,132741407.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm256_planar10M_d4,libc,22,15.8589185117,8.37350897416e+11,25715231426.0,3.52036062426e+11,3.76545298303e+11,8527150700.0,22203153.0,22203160.0,42472.0,70251967030.0,162980318.0,4112207213.0,74527154561.0,119999788.0,311035.0,12177434.0,132488257.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm256_planar10M_d4,libc,22,15.6884511808,8.28350222348e+11,25818713646.0,3.53981970866e+11,3.66280965197e+11,7458364595.0,22228180.0,22228187.0,41937.0,70376578392.0,276290547.0,4157339105.0,74810208044.0,119999788.0,542680.0,12183166.0,132725634.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm256_planar10M_d4,libc,22,15.6864952383,8.28246948584e+11,25011483906.0,3.51356103692e+11,3.69223198529e+11,8048982472.0,22203979.0,22203986.0,44159.0,70345582338.0,155448337.0,4106149310.0,74607179985.0,119999788.0,295225.0,12179586.0,132474599.0,0,0,0,0,0,0,0,0
